Bezeichnung,Kanton,Jahr,Wert,Bemerkungen,Vergleichbar_Vorjahre,Vergleichbar_AndereKantone
Art. 308.3 medizinische Behandlung,AI,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,BE,2015,72,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,BL,2015,10,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,BS,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,FR,2015,17,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,GL,2015,1,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,GR,2015,1,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,JU,2015,4,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 308.3 medizinische Behandlung,LU,2015,5,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,NE,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,NW,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,OW,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,SG,2015,33,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,SH,2015,3,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,SO,2015,4,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,SZ,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,TG,2015,25,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,UR,2015,1,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,VD,2015,0,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,VS,2015,0,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 308.3 medizinische Behandlung,ZG,2015,1,NA,TRUE,TRUE
Art. 308.3 medizinische Behandlung,ZH,2015,35,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",AI,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",BE,2015,35,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",BL,2015,5,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",BS,2015,2,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",FR,2015,8,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",GL,2015,4,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",GR,2015,1,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",JU,2015,0,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",LU,2015,13,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",NE,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",NW,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",OW,2015,2,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",SG,2015,36,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",SH,2015,3,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",SO,2015,3,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",SZ,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",TG,2015,16,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",UR,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",VD,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",VS,2015,0,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
"Art. 308.3 Schule, Berufslehre, etc.",ZG,2015,0,NA,TRUE,TRUE
"Art. 308.3 Schule, Berufslehre, etc.",ZH,2015,24,NA,TRUE,TRUE
Art. 308.3 Anderes,AI,2015,1,NA,TRUE,TRUE
Art. 308.3 Anderes,BE,2015,54,NA,TRUE,TRUE
Art. 308.3 Anderes,BL,2015,17,NA,TRUE,TRUE
Art. 308.3 Anderes,BS,2015,1,NA,TRUE,TRUE
Art. 308.3 Anderes,FR,2015,56,NA,TRUE,TRUE
Art. 308.3 Anderes,GL,2015,2,NA,TRUE,TRUE
Art. 308.3 Anderes,GR,2015,1,NA,TRUE,TRUE
Art. 308.3 Anderes,JU,2015,56,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 308.3 Anderes,LU,2015,28,NA,TRUE,TRUE
Art. 308.3 Anderes,NE,2015,0,NA,TRUE,FALSE
Art. 308.3 Anderes,NW,2015,0,NA,TRUE,TRUE
Art. 308.3 Anderes,OW,2015,2,NA,TRUE,TRUE
Art. 308.3 Anderes,SG,2015,52,NA,TRUE,TRUE
Art. 308.3 Anderes,SH,2015,5,NA,TRUE,TRUE
Art. 308.3 Anderes,SO,2015,78,NA,TRUE,TRUE
Art. 308.3 Anderes,SZ,2015,0,NA,TRUE,FALSE
Art. 308.3 Anderes,TG,2015,29,NA,TRUE,TRUE
Art. 308.3 Anderes,UR,2015,2,NA,TRUE,TRUE
Art. 308.3 Anderes,VD,2015,0,NA,TRUE,FALSE
Art. 308.3 Anderes,VS,2015,0,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 308.3 Anderes,ZG,2015,15,NA,TRUE,TRUE
Art. 308.3 Anderes,ZH,2015,48,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),AI,2015,1,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),BE,2015,516,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),BL,2015,126,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),BS,2015,96,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),FR,2015,146,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),GL,2015,12,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),GR,2015,62,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),JU,2015,23,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),LU,2015,133,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),NE,2015,202,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),NW,2015,18,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),OW,2015,7,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),SG,2015,288,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),SH,2015,36,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),SO,2015,163,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),SZ,2015,48,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),TG,2015,119,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),TI,2015,175,"TI : Eigene Erhebung, ohne Mehrfachnennungen, Detailangaben nur zu Massnahmengruppen.",FALSE,FALSE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),UR,2015,12,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),VD,2015,297,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),VS,2015,121,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),ZG,2015,45,NA,TRUE,TRUE
Entziehung Aufenthaltsbestimmungsrecht (Art. 310 ZGB),ZH,2015,803,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),AI,2015,1,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),BE,2015,486,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),BL,2015,110,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),BS,2015,90,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),FR,2015,134,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),GL,2015,8,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),GR,2015,54,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),JU,2015,23,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),LU,2015,128,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),NE,2015,168,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),NW,2015,17,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),OW,2015,7,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),SG,2015,261,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),SH,2015,37,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),SO,2015,156,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),SZ,2015,48,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),TG,2015,107,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),UR,2015,11,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),VD,2015,297,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),VS,2015,108,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),ZG,2015,42,NA,TRUE,TRUE
Art. 310.1 Unterbringung von Amtes wegen (ggf. i.V.m. Art. 314b),ZH,2015,779,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),AI,2015,1,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),BE,2015,40,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),BL,2015,25,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),BS,2015,6,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),FR,2015,14,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),GL,2015,3,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),GR,2015,6,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),JU,2015,0,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),LU,2015,14,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),NE,2015,36,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),NW,2015,1,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),OW,2015,0,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),SG,2015,33,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),SH,2015,1,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),SO,2015,8,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),SZ,2015,0,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),TG,2015,12,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),UR,2015,1,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),VD,2015,0,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),VS,2015,14,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),ZG,2015,4,NA,TRUE,TRUE
Art. 310.2 Unterbringung auf Antrag  (ggf. i.V.m. Art. 314b),ZH,2015,42,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),AI,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),BE,2015,5,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),BL,2015,2,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),BS,2015,2,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),FR,2015,1,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),GL,2015,3,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),GR,2015,3,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),JU,2015,0,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),LU,2015,1,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),NE,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),NW,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),OW,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),SG,2015,5,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),SH,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),SO,2015,1,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),SZ,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),TG,2015,1,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),UR,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),VD,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),VS,2015,2,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),ZG,2015,0,NA,TRUE,TRUE
Art. 310.3 Verbot Rücknahme  (ggf. i.V.m. Art. 314b),ZH,2015,11,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),AI,2015,0,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),BE,2015,20,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),BL,2015,3,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),BS,2015,0,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),FR,2015,15,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),GL,2015,2,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),GR,2015,4,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),JU,2015,1,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),LU,2015,3,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),NE,2015,1,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),NW,2015,3,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),OW,2015,0,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),SG,2015,16,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),SH,2015,2,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),SO,2015,0,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),SZ,2015,3,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),TG,2015,4,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),TI,2015,27,"TI : Eigene Erhebung, ohne Mehrfachnennungen, Detailangaben nur zu Massnahmengruppen.",FALSE,FALSE
Entziehung elterliche Sorge (Art. 311/312 ZGB),UR,2015,0,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),VD,2015,50,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),VS,2015,18,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Entziehung elterliche Sorge (Art. 311/312 ZGB),ZG,2015,0,NA,TRUE,TRUE
Entziehung elterliche Sorge (Art. 311/312 ZGB),ZH,2015,15,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,AI,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,BE,2015,18,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,BL,2015,1,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,BS,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,FR,2015,13,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,GL,2015,1,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,GR,2015,3,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,JU,2015,1,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,LU,2015,2,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,NE,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,NW,2015,3,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,OW,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,SG,2015,15,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,SH,2015,2,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,SO,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,SZ,2015,3,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,TG,2015,2,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,UR,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,VD,2015,24,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,VS,2015,17,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,ZG,2015,0,NA,TRUE,TRUE
Art. 311.1 Eltern ausserstande/nicht gekümmert /Pflichten verletzt,ZH,2015,11,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,AI,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,BE,2015,1,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,BL,2015,1,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,BS,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,FR,2015,2,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,GL,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,GR,2015,2,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,JU,2015,0,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 312.1 Antrag der Eltern,LU,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,NE,2015,1,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,NW,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,OW,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,SG,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,SH,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,SO,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,SZ,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,TG,2015,1,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,UR,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,VD,2015,23,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,VS,2015,2,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 312.1 Antrag der Eltern,ZG,2015,0,NA,TRUE,TRUE
Art. 312.1 Antrag der Eltern,ZH,2015,4,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,AI,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,BE,2015,2,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,BL,2015,1,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,BS,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,FR,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,GL,2015,1,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,GR,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,JU,2015,0,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,LU,2015,1,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,NE,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,NW,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,OW,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,SG,2015,2,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,SH,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,SO,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,SZ,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,TG,2015,1,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,UR,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,VD,2015,3,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,VS,2015,0,VS: Aufgrund eines technischen Probems sind die Zahlen mit gewissen Vorbehalten verbunden. KESB Vallée d'Illiez und KESB Raron mit eigener Erhebung.,FALSE,FALSE
Art. 312.2 Einwilligung in Adoption,ZG,2015,0,NA,TRUE,TRUE
Art. 312.2 Einwilligung in Adoption,ZH,2015,0,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),AI,2015,0,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),BE,2015,97,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),BL,2015,53,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),BS,2015,19,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),FR,2015,37,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),GL,2015,0,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),GR,2015,18,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),JU,2015,9,JU: Aufgrund eines technischen Problems sind die Zahlen mit gewissen Vorbehalten verbunden.,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),LU,2015,65,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),NE,2015,45,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),NW,2015,10,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),OW,2015,2,NA,TRUE,TRUE
Kindesvermögen (Art. 318 ff. ZGB),SG,2015,50,NA,TRUE,TRUE
